见证,141.0
上海市,141.0
中通,140.0
久,140.0
证,140.0
天汽模,140.0
士,140.0
教育,140.0
凤凰,140.0
地址,140.0
金城,139.0
14,139.0
持有人,139.0
首开,139.0
酒店,139.0
书面,139.0
精华,139.0
工业,139.0
太阳,139.0
纺织,139.0
28,139.0
海润,139.0
存在,139.0
简报,138.0
光明,138.0
得润,138.0
27,138.0
陕西,138.0
三聚,138.0
所持,137.0
更名,137.0
健,137.0
协议书,137.0
众,137.0
海利,137.0
天山,136.0
审阅,136.0
东方网,136.0
投票权,136.0
存储,136.0
申万,136.0
华星,135.0
苏宁,135.0
运通,135.0
卫宁,135.0
於,135.0
汉威,135.0
莱特,135.0
非,135.0
举办,134.0
东软,134.0
精化,134.0
公积金,134.0
东兴,134.0
付息,133.0
神,133.0
亿利,133.0
包装,133.0
东风,133.0
建,133.0
辖区,133.0
性,133.0
分公司,133.0
渤海,132.0
阳,132.0
万向,132.0
建材,132.0
石,131.0
赛为,131.0
飞利信,131.0
15,131.0
鸿图,131.0
内控,131.0
梅安森,131.0
隆基,131.0
创业板,130.0
销售,130.0
当升,130.0
酒,130.0
合肥,130.0
受让,130.0
八届,130.0
验资,129.0
奥维,129.0
异动,129.0
牧原,129.0
铜业,129.0
恒通,129.0
确认,129.0
格,129.0
家居,129.0
东莞,128.0
恒泰艾普,128.0
光线,128.0
提交,128.0
吸收,128.0
明,128.0
票据,128.0
乳业,128.0
海螺,128.0
16,127.0
爱施德,127.0
600340,127.0
彩虹,127.0
国光,127.0
蒙草,127.0
新筑,127.0
成立,127.0
恒力,127.0
益生,127.0
三星,126.0
工具,126.0
太,126.0
冀东水泥,126.0
开元,126.0
鹏,125.0
汇总表,125.0
辽宁,125.0
捷成,125.0
丝,125.0
掌趣,125.0
警示,125.0
新国,125.0
29,125.0
三安,124.0
和晶,124.0
江特,124.0
露笑,124.0
华能,124.0
新兴,124.0
设备,124.0
凯迪,124.0
华联,124.0
金利,123.0
动漫,123.0
金山,123.0
飞,123.0
中鼎,123.0
联创,123.0
华发,123.0
当代,123.0
椰岛,122.0
603986,122.0
天地,122.0
金贵,122.0
康达,122.0
船舶,122.0
东吴,121.0
会,121.0
第三十四,121.0
建新,121.0
方直,120.0
追加,120.0
和顺,120.0
兴发,120.0
获准,120.0
天邦,120.0
第三十三,120.0
金通,120.0
期间,120.0
雷曼,119.0
银业,119.0
交易所,119.0
准油,119.0
怡亚通,119.0
顺络,119.0
国药,119.0
环球,119.0
可能,118.0
经营范围,118.0
柏科,118.0
一汽,118.0
再次,118.0
王子,118.0
农牧,118.0
提前,118.0
B,118.0
保值,118.0
天赐,118.0
华塑,118.0
22,118.0
说明书,117.0
咨询,117.0
海联,117.0
